"","X","station","valid","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","Date","Time","Hour","tmpc","dwpc","sms","p01mm","altmb","gustms","precip_type","undercatch","adj_precip","undercatch_loss","cum_undercatch_loss"
"1234",2240,"0CO","2023-12-03 17:55:00",12.2,10.4,92.32,NA,NA,0,29.98,NA,0.25,NA,"OVC","2023-12-03","17:55","2023/12/03 17",-11,-12.3333333333333,NA,0,839.952591295098,NA,"snow",NA,0,0,81.9193245963923
"1235",2241,"0CO","2023-12-03 18:55:00",14,10.4,85.28,NA,NA,0,30.02,NA,0.25,NA,"OVC","2023-12-03","18:55","2023/12/03 18",-10.6666666666667,-12,NA,0,840.980570656941,NA,"snow",NA,0,0,81.9193245963923
"1236",2242,"0CO","2023-12-03 19:55:00",14,12.2,92.38,NA,NA,0,30.04,NA,0.75,NA,"OVC","2023-12-03","19:55","2023/12/03 19",-10,-11.3333333333333,NA,0,841.821644680268,NA,"snow",NA,0,0,81.9193245963923
"1237",2243,"0CO","2023-12-03 20:55:00",14,12.2,92.38,NA,NA,0,30.03,NA,0.25,NA,"OVC","2023-12-03","20:55","2023/12/03 20",-10,-11,NA,0,841.634739341751,NA,"snow",NA,0,0,81.9193245963923
"1238",2244,"0CO","2023-12-03 21:55:00",15.8,12.2,85.4,NA,NA,0,30.04,NA,0.5,NA,"OVC","2023-12-03","21:55","2023/12/03 21",-9.66666666666667,-11,NA,0,841.915097349526,NA,"snow",NA,0,0,81.9193245963923
"1239",2245,"0CO","2023-12-03 22:55:00",15.8,14,92.44,NA,NA,0,30.07,NA,1.25,NA,"SCT","2023-12-03","22:55","2023/12/03 22",-9,-10.3333333333333,NA,0,842.756171372852,NA,"snow",NA,0,0,81.9193245963923
"1240",2246,"0CO","2023-12-03 23:55:00",17.6,14,85.51,280,38,0,30.05,NA,0.5,46,"BKN","2023-12-03","23:55","2023/12/03 23",-8.66666666666667,-10,17.1481333333333,0,842.849624042111,24.178868,"snow",0.00308823681116156,0,0,81.9193245963923
"1241",2247,"0CO","2023-12-04 00:55:00",17.6,14,85.51,310,26,0,30.11,NA,0.5,48,"OVC","2023-12-04","00:55","2023/12/04 00",-8,-10,14.918876,0,843.690698065437,NA,"snow",0.0107806792438488,0,0,81.9193245963923
"1242",2248,"0CO","2023-12-04 01:55:00",15.8,14,92.44,320,23,0,30.15,NA,0.5,30,"OVC","2023-12-04","01:55","2023/12/04 01",-8.66666666666667,-10,12.0036933333333,0,844.905582765797,21.092204,"snow",0.04521038468293,0,0,81.9193245963923
"1243",2249,"0CO","2023-12-04 02:55:00",17.6,14,85.51,330,19,0,30.18,NA,0.25,30,"OVC","2023-12-04","02:55","2023/12/04 02",-8,-10,11.832212,0,845.653204119865,19.034428,"snow",0.0488288987773049,0,0,81.9193245963923
"1244",2250,"0CO","2023-12-04 03:55:00",15.8,14,92.44,320,34,0,30.13,NA,0.25,41,"OVC","2023-12-04","03:55","2023/12/04 03",-9,-10,16.976652,0,845.092488104314,22.635536,"snow",0.00341566904977725,0,0,81.9193245963923
"1245",2251,"0CO","2023-12-04 04:55:00",15.8,14,92.44,310,34,0,30.13,NA,0.5,NA,"OVC","2023-12-04","04:55","2023/12/04 04",-9,-10,NA,0,844.625224758022,NA,"snow",NA,0,0,81.9193245963923
"1246",2252,"0CO","2023-12-04 05:55:00",15.8,12.2,85.4,NA,NA,0,30.12,NA,0.5,NA,"BKN","2023-12-04","05:55","2023/12/04 05",-9,-11,NA,0,844.251414080988,NA,"snow",NA,0,0,81.9193245963923
"1247",2253,"0CO","2023-12-04 06:55:00",14,12.2,92.38,300,35,0,30.13,NA,1,53,"BKN","2023-12-04","06:55","2023/12/04 06",-10,-11,18.519984,0,844.625224758022,NA,"snow",0.00134213269083012,0,0,81.9193245963923
"1248",2254,"0CO","2023-12-04 07:55:00",14,12.2,92.38,320,22,0,30.22,NA,0.25,28,"OVC","2023-12-04","07:55","2023/12/04 07",-10,-11,15.0903573333333,0,846.213920135416,23.14998,"snow",0.00983790225320608,0,0,81.9193245963923
"1249",2255,"0CO","2023-12-04 08:55:00",15.8,12.2,85.4,300,28,0,30.23,NA,7,36,"CLR","2023-12-04","08:55","2023/12/04 08",-9,-11,12.6896186666667,0,847.80261551281,NA,"snow",0.0329529176683323,0,0,81.9193245963923
"1250",2256,"0CO","2023-12-04 09:55:00",17.6,14,85.51,NA,NA,0,30.12,NA,0.75,NA,"BKN","2023-12-04","09:55","2023/12/04 09",-8.66666666666667,-10.3333333333333,NA,0,846.120467466157,NA,"snow",NA,0,0,81.9193245963923
"1251",2257,"0CO","2023-12-04 10:55:00",17.6,14,85.51,NA,NA,0,30.09,NA,0.5,NA,"BKN","2023-12-04","10:55","2023/12/04 10",-8,-10,NA,0,844.251414080988,NA,"snow",NA,0,0,81.9193245963923
"1252",2258,"0CO","2023-12-04 11:55:00",17.6,14,85.51,310,45,0,30.12,NA,0.5,NA,"OVC","2023-12-04","11:55","2023/12/04 11",-8,-9.66666666666667,NA,0,844.531772088763,NA,"snow",NA,0,0,81.9193245963923
"1253",2259,"0CO","2023-12-04 12:55:00",19.4,15.8,85.63,300,38,0,30.15,NA,10,46,"SCT","2023-12-04","12:55","2023/12/04 12",-7.33333333333333,-9,19.034428,0,845.372846112089,26.751088,"snow",0.000969891944466317,0,0,81.9193245963923
"1254",2260,"0CO","2023-12-04 13:55:00",19.4,17.6,92.57,320,31,0,30.2,NA,3,44,"SCT","2023-12-04","13:55","2023/12/04 13",-7,-8.66666666666667,15.7762826666667,0,846.494278143191,23.14998,"snow",0.00676917567389188,0,0,81.9193245963923
"1255",2261,"0CO","2023-12-04 14:55:00",17.6,15.8,92.5,330,35,0,30.2,NA,0.25,44,"OVC","2023-12-04","14:55","2023/12/04 14",-8,-9,16.2907266666667,0,846.681183481708,22.635536,"snow",0.00507253485869725,0,0,81.9193245963923
"1256",2262,"0CO","2023-12-04 15:55:00",17.6,14,85.51,NA,NA,0,30.23,NA,0.25,NA,"OVC","2023-12-04","15:55","2023/12/04 15",-8,-9.33333333333333,NA,0,847.615710174293,NA,"snow",NA,0,0,81.9193245963923
"1257",2263,"0CO","2023-12-04 16:55:00",17.6,14,85.51,NA,NA,0,30.23,NA,0.5,NA,"OVC","2023-12-04","16:55","2023/12/04 16",-8,-10,NA,0,847.709162843551,NA,"snow",NA,0,0,81.9193245963923
"1258",2264,"0CO","2023-12-04 17:55:00",17.6,14,85.51,300,42,0,30.23,NA,0.5,NA,"BKN","2023-12-04","17:55","2023/12/04 17",-8,-10,18.6914653333333,0,848.269878859102,NA,"snow",0.00120529576118434,0,0,81.9193245963923
"1259",2265,"0CO","2023-12-04 18:55:00",17.6,14,85.51,320,34,0,30.28,NA,0.5,47,"OVC","2023-12-04","18:55","2023/12/04 18",-8,-10,18.1770213333333,0,848.550236866877,25.207756,"snow",0.00166046130940274,0,0,81.9193245963923
"1260",2266,"0CO","2023-12-04 19:55:00",17.6,14,85.51,330,31,0,30.32,NA,0.25,41,"OVC","2023-12-04","19:55","2023/12/04 19",-8,-10,15.2618386666667,0,849.671668897979,21.606648,"snow",0.00897054244644971,0,0,81.9193245963923
"1261",2267,"0CO","2023-12-04 20:55:00",17.6,14,85.51,340,33,0,30.34,NA,NA,43,"OVC","2023-12-04","20:55","2023/12/04 20",-8,-10,15.43332,0,850.419290252046,22.121092,"snow",0.00817326709070135,0,0,81.9193245963923
"1262",2268,"0CO","2023-12-04 21:55:00",17.6,14,85.51,340,26,0,30.37,NA,NA,42,"OVC","2023-12-04","21:55","2023/12/04 21",-8,-10,14.918876,0,850.980006267597,21.606648,"snow",0.0107806792438488,0,0,81.9193245963923
"1263",2269,"0CO","2023-12-04 22:55:00",15.8,14,92.44,360,12,0,30.4,NA,NA,34,"OVC","2023-12-04","22:55","2023/12/04 22",-8.33333333333333,-10,11.317768,0,851.914532960182,19.034428,"snow",0.0612094921327954,0,0,81.9193245963923
"1264",2270,"0CO","2023-12-04 23:55:00",15.8,14,92.44,330,28,0,30.38,NA,NA,38,"OVC","2023-12-04","23:55","2023/12/04 23",-8.66666666666667,-10,13.2040626666667,0,851.914532960182,19.548872,"snow",0.0257721844008231,0,0,81.9193245963923
"1265",2271,"0CO","2023-12-05 00:55:00",15.8,12.2,85.4,340,27,0,30.38,NA,NA,33,"OVC","2023-12-05","00:55","2023/12/05 00",-9,-10.3333333333333,13.0325813333333,0,851.727627621665,18.00554,"snow",0.0279953161887125,0,0,81.9193245963923
"1266",2272,"0CO","2023-12-05 01:55:00",14,12.2,92.38,330,30,0.01,30.36,NA,NA,36,"OVC","2023-12-05","01:55","2023/12/05 01",-10,-11,14.5759133333333,1.524,851.353816944631,18.519984,"snow",0.0129154318366743,1.54368311811909,0.0196831181190915,81.9390077145114
"1267",2273,"0CO","2023-12-05 02:55:00",14,12.2,92.38,320,31,0,30.39,NA,NA,40,"OVC","2023-12-05","02:55","2023/12/05 02",-10,-11,14.918876,0,851.821080290924,NA,"snow",0.0107806792438488,0,0,81.9390077145114
"1268",2274,"0CO","2023-12-05 03:55:00",14,12.2,92.38,330,30,0,30.38,NA,NA,NA,"OVC","2023-12-05","03:55","2023/12/05 03",-10,-11,NA,0,851.727627621665,NA,"snow",NA,0,0,81.9390077145114
"1269",2275,"0CO","2023-12-05 04:55:00",14,12.2,92.38,320,33,0,30.37,NA,10,46,"CLR","2023-12-05","04:55","2023/12/05 04",-10,-11,16.8051706666667,0,851.634174952407,23.664424,"snow",0.00377494534710249,0,0,81.9390077145114
"1270",2276,"0CO","2023-12-05 05:55:00",14,12.2,92.38,330,34,0,30.38,NA,10,41,"CLR","2023-12-05","05:55","2023/12/05 05",-10,-11,17.491096,0,851.727627621665,24.178868,"snow",0.00251879374819654,0,0,81.9390077145114
"1271",2277,"0CO","2023-12-05 06:55:00",14,12.2,92.38,340,28,0,30.43,NA,10,38,"SCT","2023-12-05","06:55","2023/12/05 06",-9.33333333333333,-10.6666666666667,15.7762826666667,0,852.755606983508,22.635536,"snow",0.00676917567389188,0,0,81.9390077145114
"1272",2278,"0CO","2023-12-05 07:55:00",17.6,14,85.51,340,21,0,30.46,NA,10,31,"SCT","2023-12-05","07:55","2023/12/05 07",-8.66666666666667,-10.3333333333333,13.2040626666667,0,853.503228337576,19.034428,"snow",0.0257721844008231,0,0,81.9390077145114
"1273",2279,"0CO","2023-12-05 08:55:00",17.6,14,85.51,340,21,0.02,30.5,NA,10,30,"SCT","2023-12-05","08:55","2023/12/05 08",-8.66666666666667,-10.3333333333333,10.803324,2.286,854.531207699419,18.00554,"snow",0.0761501158560344,2.46007916484689,0.174079164846895,82.1130868793583
"1274",2280,"0CO","2023-12-05 09:55:00",19.4,15.8,85.63,340,15,0,30.53,NA,10,26,"CLR","2023-12-05","09:55","2023/12/05 09",-7.66666666666667,-9.33333333333333,9.08851066666667,0,855.652639730521,15.43332,"snow",0.149131390068263,0,0,82.1130868793583
"1275",2281,"0CO","2023-12-05 10:55:00",19.4,17.6,92.57,320,18,0,30.54,NA,10,22,"CLR","2023-12-05","10:55","2023/12/05 10",-7.33333333333333,-8.33333333333333,9.259992,0,856.30680841533,13.889988,"snow",0.139987249261078,0,0,82.1130868793583
"1276",2282,"0CO","2023-12-05 11:55:00",19.4,17.6,92.57,330,15,0,30.54,NA,10,23,"CLR","2023-12-05","11:55","2023/12/05 11",-7,-8,7.88814133333333,0,856.213355746071,11.832212,"snow",0.226471955441964,0,0,82.1130868793583
"1277",2283,"0CO","2023-12-05 12:55:00",21.2,19.4,92.63,320,9,0,30.54,NA,10,15,"CLR","2023-12-05","12:55","2023/12/05 12",-6.66666666666667,-7.66666666666667,6.173328,0,856.213355746071,11.832212,"snow",0.38018611236122,0,0,82.1130868793583
"1278",2284,"0CO","2023-12-05 13:55:00",21.2,19.4,92.63,300,13,0.01,30.55,NA,10,17,"CLR","2023-12-05","13:55","2023/12/05 13",-6,-7,6.51629066666667,1.524,856.30680841533,9.774436,"snow",0.345394740700957,2.05038158482826,0.526381584828259,82.6394684641866
"1279",2285,"0CO","2023-12-05 14:55:00",23,21.2,92.69,310,8,0,30.55,NA,10,20,"CLR","2023-12-05","14:55","2023/12/05 14",-5.66666666666667,-6.33333333333333,5.658884,0,856.587166423105,NA,"snow",0.435831949814747,0,0,82.6394684641866
"1280",2286,"0CO","2023-12-05 15:55:00",23,19.4,85.85,340,16,0,30.55,NA,10,23,"CLR","2023-12-05","15:55","2023/12/05 15",-5,-6.66666666666667,8.05962266666667,0,856.493713753847,12.8611,"snow",0.213932743905524,0,0,82.6394684641866
"1281",2287,"0CO","2023-12-05 16:55:00",23,17.6,79.47,320,17,0,30.56,NA,10,NA,"CLR","2023-12-05","16:55","2023/12/05 16",-5,-7.33333333333333,8.05962266666667,0,856.680619092364,NA,"snow",0.213932743905524,0,0,82.6394684641866
"1282",2288,"0CO","2023-12-05 17:55:00",23,17.6,79.47,320,22,0,30.55,NA,10,NA,"CLR","2023-12-05","17:55","2023/12/05 17",-5,-8,11.4892493333333,0,856.493713753847,NA,"snow",0.0568157247367821,0,0,82.6394684641866
"1283",2289,"0CO","2023-12-05 18:55:00",23,17.6,79.47,310,25,0,30.55,NA,10,NA,"CLR","2023-12-05","18:55","2023/12/05 18",-5,-8,12.1751746666667,0,856.493713753847,NA,"snow",0.041825319658652,0,0,82.6394684641866
"1284",2290,"0CO","2023-12-05 19:55:00",23,17.6,79.47,340,23,0,30.55,NA,10,31,"CLR","2023-12-05","19:55","2023/12/05 19",-5,-8,12.1751746666667,0,856.493713753847,NA,"snow",0.041825319658652,0,0,82.6394684641866
"1285",2291,"0CO","2023-12-05 20:55:00",23,17.6,79.47,330,26,0,30.55,NA,10,31,"CLR","2023-12-05","20:55","2023/12/05 20",-5,-8,11.832212,0,856.680619092364,15.947764,"snow",0.0488288987773049,0,0,82.6394684641866
"1286",2292,"0CO","2023-12-05 21:55:00",24.8,14,63.03,330,25,0,30.55,NA,10,30,"CLR","2023-12-05","21:55","2023/12/05 21",-4.33333333333333,-10,11.832212,0,856.493713753847,16.976652,"snow",0.0488288987773049,0,0,82.6394684641866
"1287",2293,"0CO","2023-12-05 22:55:00",26.6,12.2,54.03,330,25,0,30.55,NA,10,32,"CLR","2023-12-05","22:55","2023/12/05 22",-3,-11,11.4892493333333,0,856.587166423105,16.976652,"snow",0.0568157247367821,0,0,82.6394684641866
"1288",2294,"0CO","2023-12-05 23:55:00",23,14,67.96,340,21,0,30.55,NA,10,29,"CLR","2023-12-05","23:55","2023/12/05 23",-3.66666666666667,-10.6666666666667,11.832212,0,856.493713753847,17.491096,"snow",0.0488288987773049,0,0,82.6394684641866
"1289",2295,"0CO","2023-12-06 00:55:00",24.8,12.2,58.22,320,19,0,30.55,NA,10,28,"CLR","2023-12-06","00:55","2023/12/06 00",-4.33333333333333,-11,9.60295466666667,0,856.493713753847,NA,"snow",0.123020081994591,0,0,82.6394684641866
"1290",2296,"0CO","2023-12-06 01:55:00",26.6,10.4,49.88,330,23,0,30.54,NA,10,30,"CLR","2023-12-06","01:55","2023/12/06 01",-3.66666666666667,-11.6666666666667,10.28888,0,856.400261084588,NA,"snow",0.0940142753019878,0,0,82.6394684641866
"1291",2297,"0CO","2023-12-06 02:55:00",26.6,8.6,46.02,330,20,0,30.53,NA,10,26,"CLR","2023-12-06","02:55","2023/12/06 02",-3,-12.6666666666667,10.803324,0,856.119903076813,15.947764,"snow",0.0761501158560344,0,0,82.6394684641866
"1292",2298,"0CO","2023-12-06 03:55:00",26.6,6.8,42.42,330,16,0,30.53,NA,10,24,"CLR","2023-12-06","03:55","2023/12/06 03",-3,-13.3333333333333,9.08851066666667,0,856.026450407555,14.404432,"snow",0.149131390068263,0,0,82.6394684641866
"1293",2299,"0CO","2023-12-06 04:55:00",26.6,5,39.08,330,18,0,30.53,NA,10,22,"CLR","2023-12-06","04:55","2023/12/06 04",-3,-15,9.08851066666667,0,855.839545069038,12.8611,"snow",0.149131390068263,0,0,82.6394684641866
"1294",2300,"0CO","2023-12-06 05:55:00",26.6,5,39.08,350,11,0,30.52,NA,10,22,"CLR","2023-12-06","05:55","2023/12/06 05",-2.66666666666667,-15.6666666666667,7.71666,0,855.746092399779,12.8611,"snow",0.23952537330134,0,0,82.6394684641866
"1295",2301,"0CO","2023-12-06 06:55:00",24.8,6.8,45.71,350,15,0,30.51,NA,10,22,"CLR","2023-12-06","06:55","2023/12/06 06",-3.33333333333333,-14.6666666666667,7.71666,0,855.465734392004,15.43332,"snow",0.23952537330134,0,0,82.6394684641866
"1296",2302,"0CO","2023-12-06 07:55:00",26.6,5,39.08,330,19,0,30.5,NA,10,30,"CLR","2023-12-06","07:55","2023/12/06 07",-3.66666666666667,-14,9.43147333333333,0,855.09192371497,15.43332,"snow",0.131287549454026,0,0,82.6394684641866
"1297",2303,"0CO","2023-12-06 08:55:00",26.6,6.8,42.42,320,19,0,30.5,NA,10,27,"CLR","2023-12-06","08:55","2023/12/06 08",-3,-14.6666666666667,10.1173986666667,0,854.998471045711,14.918876,"snow",0.100682705507047,0,0,82.6394684641866
"1298",2304,"0CO","2023-12-06 09:55:00",26.6,5,39.08,330,21,0,30.49,NA,10,28,"CLR","2023-12-06","09:55","2023/12/06 09",-2.33333333333333,-15.6666666666667,10.6318426666667,0,854.905018376453,14.918876,"snow",0.0817617390229175,0,0,82.6394684641866
"1299",2305,"0CO","2023-12-06 10:55:00",26.6,8.6,46.02,330,19,0,30.47,NA,10,30,"CLR","2023-12-06","10:55","2023/12/06 10",-3,-13.3333333333333,10.28888,0,854.531207699419,15.43332,"snow",0.0940142753019878,0,0,82.6394684641866
"1300",2306,"0CO","2023-12-06 11:55:00",26.6,10.4,49.88,330,17,0,30.44,NA,10,24,"CLR","2023-12-06","11:55","2023/12/06 11",-3,-12.6666666666667,9.43147333333333,0,853.783586345351,16.462208,"snow",0.131287549454026,0,0,82.6394684641866
"1301",2307,"0CO","2023-12-06 12:55:00",26.6,10.4,49.88,340,18,0,30.42,NA,10,24,"CLR","2023-12-06","12:55","2023/12/06 12",-3,-12,8.57406666666667,0,853.129417660542,12.346656,"snow",0.179343852576511,0,0,82.6394684641866
"1302",2308,"0CO","2023-12-06 13:55:00",26.6,10.4,49.88,340,16,0,30.39,NA,10,24,"CLR","2023-12-06","13:55","2023/12/06 13",-2.66666666666667,-12,9.08851066666667,0,852.288343637216,12.346656,"snow",0.149131390068263,0,0,82.6394684641866
"1303",2309,"0CO","2023-12-06 14:55:00",26.6,10.4,49.88,340,23,0,30.38,NA,10,NA,"CLR","2023-12-06","14:55","2023/12/06 14",-3,-12,11.317768,0,851.727627621665,NA,"snow",0.0612094921327954,0,0,82.6394684641866
"1304",2310,"0CO","2023-12-06 15:55:00",26.6,10.4,49.88,330,20,0,30.37,NA,10,24,"CLR","2023-12-06","15:55","2023/12/06 15",-3,-12,10.4603613333333,0,851.634174952407,NA,"snow",0.0877118697637259,0,0,82.6394684641866
"1305",2311,"0CO","2023-12-06 16:55:00",24.8,8.6,49.59,340,16,0,30.36,NA,10,21,"CLR","2023-12-06","16:55","2023/12/06 16",-3.66666666666667,-12.6666666666667,8.05962266666667,0,851.166911606114,12.346656,"snow",0.213932743905524,0,0,82.6394684641866
"1306",2312,"0CO","2023-12-06 17:55:00",26.6,6.8,42.42,340,9,0,30.34,NA,10,21,"CLR","2023-12-06","17:55","2023/12/06 17",-3.66666666666667,-13.3333333333333,6.00184666666667,0,850.79310092908,10.803324,"snow",0.398290479633856,0,0,82.6394684641866
"1307",2313,"0CO","2023-12-06 18:55:00",26.6,5,39.08,320,17,0,30.31,NA,10,23,"CLR","2023-12-06","18:55","2023/12/06 18",-3,-15.6666666666667,9.08851066666667,0,849.858574236496,13.375544,"snow",0.149131390068263,0,0,82.6394684641866
"1308",2314,"0CO","2023-12-06 19:55:00",26.6,1.4,33.09,320,17,0,30.28,NA,10,27,"CLR","2023-12-06","19:55","2023/12/06 19",-3,-16.3333333333333,9.259992,0,849.110952882428,NA,"snow",0.139987249261078,0,0,82.6394684641866
"1309",2315,"0CO","2023-12-06 20:55:00",28.4,-5.8,21.84,NA,NA,0,30.25,NA,10,NA,"CLR","2023-12-06","20:55","2023/12/06 20",-2,-19.3333333333333,NA,0,848.36333152836,NA,"snow",NA,0,0,82.6394684641866
"1310",2316,"0CO","2023-12-06 21:55:00",30.2,-13,14.24,280,22,0,30.23,NA,10,30,"CLR","2023-12-06","21:55","2023/12/06 21",-1.33333333333333,-23.3333333333333,10.9748053333333,0,847.709162843551,15.43332,"snow",0.0708632711964771,0,0,82.6394684641866
"1311",2317,"0CO","2023-12-06 22:55:00",26.6,-4,25.65,310,17,0,30.21,NA,10,21,"CLR","2023-12-06","22:55","2023/12/06 22",-2,-22,8.231104,0,847.241899497259,13.889988,"snow",0.201902718107887,0,0,82.6394684641866
"1312",2318,"0CO","2023-12-06 23:55:00",26.6,-4,25.65,300,27,0,30.16,NA,10,34,"CLR","2023-12-06","23:55","2023/12/06 23",-3,-20.3333333333333,12.5181373333333,0,846.120467466157,17.491096,"snow",0.0357080276347157,0,0,82.6394684641866
"1313",2319,"0CO","2023-12-07 00:55:00",26.6,-5.8,23.52,300,21,0,30.13,NA,10,28,"CLR","2023-12-07","00:55","2023/12/07 00",-3,-21,11.317768,0,844.999035435055,15.947764,"snow",0.0612094921327954,0,0,82.6394684641866
"1314",2320,"0CO","2023-12-07 01:55:00",26.6,5,39.08,280,28,0,30.09,NA,10,38,"CLR","2023-12-07","01:55","2023/12/07 01",-3.66666666666667,-16,13.2040626666667,0,843.971056073212,19.548872,"snow",0.0257721844008231,0,0,82.6394684641866
"1315",2321,"0CO","2023-12-07 02:55:00",26.6,5,39.08,280,18,0,30.07,NA,10,36,"CLR","2023-12-07","02:55","2023/12/07 02",-3,-15,10.803324,0,843.316887388403,19.548872,"snow",0.0761501158560344,0,0,82.6394684641866
"1316",2322,"0CO","2023-12-07 03:55:00",24.8,5,42.11,310,27,0,30,NA,10,39,"CLR","2023-12-07","03:55","2023/12/07 03",-3,-14.3333333333333,14.7473946666667,0,841.447834003234,24.693312,"snow",0.0118045271861133,0,0,82.6394684641866
"1317",2323,"0CO","2023-12-07 04:55:00",24.8,6.8,45.71,280,50,0,29.9,NA,5,64,"CLR","2023-12-07","04:55","2023/12/07 04",-4.33333333333333,-14.3333333333333,23.8359053333333,0,839.018064602514,32.924416,"snow",3.413243180336e-05,0,0,82.6394684641866
"1318",2324,"0CO","2023-12-07 05:55:00",23,8.6,53.47,280,46,0,29.87,NA,10,65,"CLR","2023-12-07","05:55","2023/12/07 05",-5,-12.6666666666667,23.4929426666667,0,837.896632571412,37.039968,"snow",4.41604846900128e-05,0,0,82.6394684641866
"1319",2325,"0CO","2023-12-07 06:55:00",21.2,10.4,62.53,280,48,0,29.84,NA,7,66,"CLR","2023-12-07","06:55","2023/12/07 06",-5.66666666666667,-12.3333333333333,22.635536,0,837.522821894378,33.953304,"snow",8.30540913161298e-05,0,0,82.6394684641866
"1320",2326,"0CO","2023-12-07 07:55:00",21.2,10.4,62.53,290,44,0,29.84,NA,3,67,"CLR","2023-12-07","07:55","2023/12/07 07",-6,-12,27.0940506666667,0,836.027579186243,36.01108,"snow",2.57330073486707e-06,0,0,82.6394684641866
"1321",2327,"0CO","2023-12-07 08:55:00",21.2,12.2,67.73,290,41,0,29.84,NA,10,56,"SCT","2023-12-07","08:55","2023/12/07 08",-6,-11.6666666666667,20.57776,0,836.868653209569,33.43886,"snow",0.000351762385708167,0,0,82.6394684641866
"1322",2328,"0CO","2023-12-07 09:55:00",21.2,12.2,67.73,270,41,0,29.89,NA,10,59,"CLR","2023-12-07","09:55","2023/12/07 09",-6,-11,22.4640546666667,0,837.242463886603,32.924416,"snow",9.40387012689364e-05,0,0,82.6394684641866
"1323",2329,"0CO","2023-12-07 10:55:00",21.2,12.2,67.73,280,37,0,29.89,NA,10,56,"CLR","2023-12-07","10:55","2023/12/07 10",-6,-11.3333333333333,21.7781293333333,0,837.242463886603,33.43886,"snow",0.000153462889938957,0,0,82.6394684641866
"1324",2330,"0CO","2023-12-07 11:55:00",21.2,10.4,62.53,280,49,0,29.82,NA,10,63,"SCT","2023-12-07","11:55","2023/12/07 11",-6,-12,21.092204,0,837.055558548086,32.409972,"snow",0.000247590604542803,0,0,82.6394684641866
"1325",2331,"0CO","2023-12-07 12:55:00",19.4,10.4,67.51,300,42,0,29.82,NA,10,53,"SCT","2023-12-07","12:55","2023/12/07 12",-6.66666666666667,-11.6666666666667,19.8918346666667,0,836.588295201793,29.323308,"snow",0.000556151040333446,0,0,82.6394684641866
"1326",2332,"0CO","2023-12-07 13:55:00",19.4,10.4,67.51,300,27,0,29.87,NA,7,51,"SCT","2023-12-07","13:55","2023/12/07 13",-7,-12,18.519984,0,836.588295201793,27.779976,"snow",0.00134213269083012,0,0,82.6394684641866
"1327",2333,"0CO","2023-12-07 14:55:00",19.4,10.4,67.51,290,26,0,29.89,NA,10,33,"SCT","2023-12-07","14:55","2023/12/07 14",-7,-11.6666666666667,12.5181373333333,0,837.803179902154,22.635536,"snow",0.0357080276347157,0,0,82.6394684641866
"1328",2334,"0CO","2023-12-07 15:55:00",19.4,10.4,67.51,290,13,0,29.92,NA,10,32,"BKN","2023-12-07","15:55","2023/12/07 15",-7,-12.6666666666667,11.317768,0,838.363895917704,20.063316,"snow",0.0612094921327954,0,0,82.6394684641866
"1329",2335,"0CO","2023-12-07 16:55:00",17.6,8.6,67.28,290,26,0,29.91,NA,10,39,"BKN","2023-12-07","16:55","2023/12/07 16",-7.33333333333333,-13,15.0903573333333,0,838.176990579187,23.664424,"snow",0.00983790225320608,0,0,82.6394684641866
"1330",2336,"0CO","2023-12-07 17:55:00",17.6,6.8,62.02,280,36,0,29.87,NA,10,49,"SCT","2023-12-07","17:55","2023/12/07 17",-8,-13.6666666666667,16.8051706666667,0,837.896632571412,25.207756,"snow",0.00377494534710249,0,0,82.6394684641866
"1331",2337,"0CO","2023-12-07 18:55:00",15.8,10.4,78.84,280,32,0,29.86,NA,5,45,"SCT","2023-12-07","18:55","2023/12/07 18",-8.66666666666667,-12.6666666666667,14.7473946666667,0,837.522821894378,25.207756,"snow",0.0118045271861133,0,0,82.6394684641866
"1332",2338,"0CO","2023-12-07 19:55:00",14,10.4,85.28,280,27,0,29.86,NA,5,51,"SCT","2023-12-07","19:55","2023/12/07 19",-9.66666666666667,-12.3333333333333,16.1192453333333,0,837.055558548086,26.236644,"snow",0.00558894968466301,0,0,82.6394684641866
