,station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,Date,Time,Hour,tmpc,dwpc,sms,p01mm,fresh_SWE_m,fresh_density,fresh_depth,old_swe_m,old_density,old_depth,swe f+o,depth f+o,density f+o,altmb,gustms,precip_type,undercatch,adj_precip,undercatch_loss,cum_undercatch_loss
1197,0CO,10/20/2023 22:55,39.2,10.4,30.07,200,10,0,30.54,NA,10,NA,CLR,10/20/2023,22:55,2023/10/20 22,4.333333333,-12,3.601108,0,0,341.0143367,0,19.812,247.0764096,0.080185721,19.812,0.080185721,247.0764096,856.4002611,NA,snow,0.061209492,0,0,81.9193246
1198,0CO,10/20/2023 23:55,39.2,8.6,27.74,220,7,0,30.53,NA,10,NA,CLR,10/20/2023,23:55,2023/10/20 23,4,-12.33333333,3.086664,0,0,308.0348048,0,19.812,247.6030082,0.080015183,19.812,0.080015183,247.6030082,855.9329977,NA,snow,NA,0,0,81.9193246
1199,0CO,10/21/2023 0:55,37.4,10.4,32.27,250,6,0,30.52,NA,10,NA,CLR,10/21/2023,0:55,2023/10/21 00,3,-12.33333333,3.086664,0,0,231.1265826,0,19.812,248.1243669,0.079847055,19.812,0.079847055,248.1243669,855.8395451,NA,snow,0.107730833,0,0,81.9193246
1200,0CO,10/21/2023 1:55,37.4,10.4,32.27,260,5,0,30.52,NA,10,NA,CLR,10/21/2023,1:55,2023/10/21 01,3,-12,3.086664,0,0,231.1265826,0,19.812,248.6405381,0.079681295,19.812,0.079681295,248.6405381,855.6526397,NA,snow,NA,0,0,81.9193246
1201,0CO,10/21/2023 2:55,37.4,10.4,32.27,280,10,0,30.5,NA,10,NA,CLR,10/21/2023,2:55,2023/10/21 02,3,-12.66666667,3.429626667,0,0,231.1265826,0,19.812,249.1515733,0.07951786,19.812,0.07951786,249.1515733,855.2788291,NA,snow,0.035708028,0,0,81.9193246
1202,0CO,10/21/2023 3:55,35.6,12.2,37.53,270,9,0,30.48,NA,10,14,CLR,10/21/2023,3:55,2023/10/21 03,2.333333333,-11.66666667,4.115552,0,0,194.0882734,0,19.812,249.6575236,0.079356711,19.812,0.079356711,249.6575236,854.718113,NA,snow,0.00558895,0,0,81.9193246
1203,0CO,10/21/2023 4:55,35.6,10.4,34.65,290,12,0,30.47,NA,10,NA,CLR,10/21/2023,4:55,2023/10/21 04,2,-11.66666667,4.801477333,0,0,178.8518879,0,19.812,250.1584396,0.079197808,19.812,0.079197808,250.1584396,854.437755,NA,snow,NA,0,0,81.9193246
1204,0CO,10/21/2023 5:55,35.6,8.6,31.97,300,8,0,30.47,NA,10,17,CLR,10/21/2023,5:55,2023/10/21 05,1.333333333,-12.66666667,4.115552,0,0,153.6768643,0,19.812,250.6543714,0.079041111,19.812,0.079041111,250.6543714,854.2508497,8.745548,snow,NA,0,0,81.9193246
1205,0CO,10/21/2023 6:55,33.8,5,29.16,300,16,0,30.47,NA,10,NA,CLR,10/21/2023,6:55,2023/10/21 06,1.333333333,-15,7.888141333,0,0,153.6768643,0,19.812,251.1453686,0.078886583,19.812,0.078886583,251.1453686,854.2508497,NA,snow,NA,0,0,81.9193246
1206,0CO,10/21/2023 7:55,35.6,5,27.15,290,14,0,30.47,NA,10,NA,CLR,10/21/2023,7:55,2023/10/21 07,1.333333333,-15,7.71666,0,0,153.6768643,0,19.812,251.6314803,0.078734187,19.812,0.078734187,251.6314803,854.2508497,NA,snow,NA,0,0,81.9193246
1207,0CO,10/21/2023 8:55,35.6,8.6,31.97,260,8,0,30.48,NA,10,17,CLR,10/21/2023,8:55,2023/10/21 08,2,-13.66666667,5.830365333,0,0,178.8518879,0,19.812,252.1127551,0.078583886,19.812,0.078583886,252.1127551,854.3443024,NA,snow,NA,0,0,81.9193246
1208,0CO,10/21/2023 9:55,37.4,10.4,32.27,270,8,0,30.48,NA,10,15,CLR,10/21/2023,9:55,2023/10/21 09,3,-12,4.115552,0,0,231.1265826,0,19.812,252.5892412,0.078435645,19.812,0.078435645,252.5892412,854.5312077,NA,snow,0.006153196,0,0,81.9193246
1209,0CO,10/21/2023 10:55,41,8.6,25.87,220,6,0,30.47,NA,10,14,CLR,10/21/2023,10:55,2023/10/21 10,4.666666667,-13,3.944070667,0,0,378.5235747,0,19.812,253.0609861,0.078289429,19.812,0.078289429,253.0609861,854.437755,NA,snow,0.00184484,0,0,81.9193246
1210,0CO,10/21/2023 11:55,42.8,10.4,26.16,300,9,0,30.47,NA,10,19,CLR,10/21/2023,11:55,2023/10/21 11,5.666666667,-12,4.972958667,0,0,524.8900286,0,19.812,253.5280371,0.078145203,19.812,0.078145203,253.5280371,854.2508497,NA,snow,NA,0,0,81.9193246
1211,0CO,10/21/2023 12:55,42.8,14,30.68,310,7,0,30.45,NA,10,14,CLR,10/21/2023,12:55,2023/10/21 12,5.666666667,-11,3.429626667,0,0,524.8900286,0,19.812,253.9904409,0.078002936,19.812,0.078002936,253.9904409,853.9704917,NA,snow,0.001660461,0,0,81.9193246
1212,0CO,10/21/2023 13:55,44.6,15.8,30.98,40,6,0,30.43,NA,10,NA,CLR,10/21/2023,13:55,2023/10/21 13,6.333333333,-9.666666667,2.915182667,0,0,659.0394212,0,19.812,254.4482436,0.077862593,19.812,0.077862593,254.4482436,853.316323,NA,snow,0.00184484,0,0,81.9193246
1213,0CO,10/21/2023 14:55,42.8,15.8,33.18,310,7,0,30.41,NA,10,NA,CLR,10/21/2023,14:55,2023/10/21 14,6.333333333,-9.666666667,3.601108,0,0,659.0394212,0,19.812,254.9014912,0.077724143,19.812,0.077724143,254.9014912,852.8490597,NA,snow,0.00184484,0,0,81.9193246
1214,0CO,10/21/2023 15:55,42.8,17.6,35.87,320,12,0,30.41,NA,10,18,CLR,10/21/2023,15:55,2023/10/21 15,6,-8.666666667,5.830365333,0,0,587.6544118,0,19.812,255.3502288,0.077587555,19.812,0.077587555,255.3502288,852.5687016,9.259992,snow,NA,0,0,81.9193246
1215,0CO,10/21/2023 16:55,42.8,15.8,33.18,360,6,0,30.41,NA,10,NA,CLR,10/21/2023,16:55,2023/10/21 16,6,-9,3.601108,0,0,587.6544118,0,19.812,255.7945015,0.077452799,19.812,0.077452799,255.7945015,852.5687016,NA,snow,0.006769176,0,0,81.9193246
1216,0CO,10/21/2023 17:55,39.2,15.8,38.15,110,3,0,30.41,NA,10,NA,SCT,10/21/2023,17:55,2023/10/21 17,4.666666667,-9.333333333,1.028888,0,0,378.5235747,0,19.812,256.2343536,0.077319843,19.812,0.077319843,256.2343536,852.5687016,NA,snow,NA,0,0,81.9193246
1217,0CO,10/21/2023 18:55,39.2,14,35.26,0,0,0,30.41,NA,10,NA,OVC,10/21/2023,18:55,2023/10/21 18,4,-10,1.371850667,0,0,308.0348048,0,19.812,256.669829,0.077188659,19.812,0.077188659,256.669829,852.5687016,NA,snow,0.000969892,0,0,81.9193246
1218,0CO,10/21/2023 19:55,37.4,14,37.84,210,4,0,30.41,NA,10,NA,BKN,10/21/2023,19:55,2023/10/21 19,3.333333333,-10,2.743701333,0,0,253.5428459,0,19.812,257.1009714,0.077059219,19.812,0.077059219,257.1009714,852.5687016,NA,snow,NA,0,0,81.9193246
1219,0CO,10/21/2023 20:55,37.4,14,37.84,130,5,0,30.41,NA,10,NA,BKN,10/21/2023,20:55,2023/10/21 20,3,-10,2.915182667,0,0,231.1265826,0,19.812,257.5278239,0.076931493,19.812,0.076931493,257.5278239,852.5687016,NA,snow,NA,0,0,81.9193246
1220,0CO,10/21/2023 21:55,37.4,15.8,40.93,220,9,0,30.41,NA,10,20,SCT,10/21/2023,21:55,2023/10/21 21,3,-9.333333333,3.429626667,0,0,231.1265826,0,19.812,257.9504291,0.076805455,19.812,0.076805455,257.9504291,852.5687016,NA,snow,NA,0,0,81.9193246
1221,0CO,10/21/2023 22:55,33.8,21.2,59.53,250,6,0,30.39,NA,10,19,SCT,10/21/2023,22:55,2023/10/21 22,1.666666667,-7.333333333,4.115552,0,0,165.4554851,0,19.812,258.3688293,0.076681077,19.812,0.076681077,258.3688293,852.2883436,NA,snow,NA,0,0,81.9193246
1222,0CO,10/21/2023 23:55,32,21.2,63.99,230,5,0,30.38,NA,10,16,SCT,10/21/2023,23:55,2023/10/21 23,0.666666667,-6.333333333,4.629996,0,0,134.2150925,0,19.812,258.7830664,0.076558332,19.812,0.076558332,258.7830664,852.0079856,10.803324,snow,NA,0,0,81.9193246
1223,0CO,10/22/2023 0:55,33.8,19.4,55.14,230,5,0,30.36,NA,10,NA,SCT,10/22/2023,0:55,2023/10/22 00,1,-6.666666667,2.743701333,0,0,143.3206582,0,19.812,259.1931817,0.076437196,19.812,0.076437196,259.1931817,851.2603643,NA,snow,NA,0,0,81.9193246
1224,0CO,10/22/2023 1:55,33.8,17.6,51.04,270,10,0,30.36,NA,10,14,SCT,10/22/2023,1:55,2023/10/22 01,1,-8,5.315921333,0,0,143.3206582,0,19.812,259.5992164,0.076317642,19.812,0.076317642,259.5992164,851.1669116,NA,snow,NA,0,0,81.9193246
1225,0CO,10/22/2023 2:55,33.8,15.8,47.22,260,10,0,30.34,NA,10,20,CLR,10/22/2023,2:55,2023/10/22 02,1,-8.666666667,5.487402667,0,0,143.3206582,0,19.812,260.0012109,0.076199645,19.812,0.076199645,260.0012109,850.6996483,10.28888,snow,NA,0,0,81.9193246
1226,0CO,10/22/2023 3:55,33.8,17.6,51.04,270,17,0,30.32,NA,10,24,CLR,10/22/2023,3:55,2023/10/22 03,1,-8.333333333,6.859253333,0,0,143.3206582,0,19.812,260.3992055,0.076083181,19.812,0.076083181,260.3992055,850.1389322,12.346656,snow,NA,0,0,81.9193246
1227,0CO,10/22/2023 4:55,33.8,17.6,51.04,270,10,0,30.31,NA,10,24,CLR,10/22/2023,4:55,2023/10/22 04,1,-8,7.030734667,0,0,143.3206582,0,19.812,260.79324,0.075968227,19.812,0.075968227,260.79324,849.7651216,12.346656,snow,NA,0,0,81.9193246
1228,0CO,10/22/2023 5:55,32,17.6,54.87,290,20,0,30.31,NA,10,24,CLR,10/22/2023,5:55,2023/10/22 05,0.333333333,-8,10.97480533,0,0,126.209137,0,19.812,261.1833537,0.075854758,19.812,0.075854758,261.1833537,849.5782162,13.375544,snow,NA,0,0,81.9193246
1229,0CO,10/22/2023 6:55,32,17.6,54.87,280,23,0,30.29,NA,10,29,CLR,10/22/2023,6:55,2023/10/22 06,0,-8,10.63184267,0,0,119.17,0,19.812,261.5695858,0.075742751,19.812,0.075742751,261.5695858,849.3913109,14.918876,snow,NA,0,0,81.9193246
1230,0CO,10/22/2023 7:55,32,17.6,54.87,300,16,0,30.3,NA,10,26,CLR,10/22/2023,7:55,2023/10/22 07,0,-8,10.803324,0,0,119.17,0,19.812,261.9519748,0.075632184,19.812,0.075632184,261.9519748,849.3913109,15.947764,snow,NA,0,0,81.9193246
1231,0CO,10/22/2023 8:55,33.8,19.4,55.14,270,17,0,30.31,NA,10,30,CLR,10/22/2023,8:55,2023/10/22 08,0.666666667,-7.333333333,10.63184267,0,0,134.2150925,0,19.812,262.330559,0.075523035,19.812,0.075523035,262.330559,849.7651216,15.43332,snow,NA,0,0,81.9193246
1232,0CO,10/22/2023 9:55,33.8,19.4,55.14,290,18,0,30.31,NA,10,30,CLR,10/22/2023,9:55,2023/10/22 09,1,-7,9.774436,0,0,143.3206582,0,19.812,262.7053762,0.075415282,19.812,0.075415282,262.7053762,849.7651216,15.947764,snow,NA,0,0,81.9193246
1233,0CO,10/22/2023 10:55,35.6,17.6,47.51,290,22,0,30.3,NA,10,27,SCT,10/22/2023,10:55,2023/10/22 10,2,-7.333333333,9.259992,0,0,178.8518879,0,19.812,263.0764639,0.075308903,19.812,0.075308903,263.0764639,849.6716689,16.976652,snow,NA,0,0,81.9193246
1234,0CO,10/22/2023 11:55,37.4,15.8,40.93,290,25,0,30.29,NA,10,33,CLR,10/22/2023,11:55,2023/10/22 11,2.666666667,-8.666666667,9.259992,0,0,211.4173614,0,19.812,263.4438592,0.075203879,19.812,0.075203879,263.4438592,849.4847636,16.976652,snow,NA,0,0,81.9193246
1235,0CO,10/22/2023 12:55,37.4,14,37.84,300,10,0,30.29,NA,10,35,CLR,10/22/2023,12:55,2023/10/22 12,3.333333333,-9.333333333,7.373697333,0,0,253.5428459,0,19.812,263.8075989,0.075100187,19.812,0.075100187,263.8075989,849.3913109,18.00554,snow,NA,0,0,81.9193246
1236,0CO,10/22/2023 13:55,39.2,12.2,32.58,320,12,0,30.27,NA,10,29,CLR,10/22/2023,13:55,2023/10/22 13,4,-10.33333333,9.088510667,0,0,308.0348048,0,19.812,264.1677193,0.074997808,19.812,0.074997808,264.1677193,848.7371422,15.43332,snow,NA,0,0,81.9193246
1237,0CO,10/22/2023 14:55,41,12.2,30.38,300,18,0,30.26,NA,10,28,SCT,10/22/2023,14:55,2023/10/22 14,5,-10.66666667,10.11739867,0,0,421.1846697,0,19.812,264.5242565,0.074896723,19.812,0.074896723,264.5242565,848.4567842,14.918876,snow,NA,0,0,81.9193246
1238,0CO,10/22/2023 15:55,41,12.2,30.38,280,15,0,30.27,NA,10,28,CLR,10/22/2023,15:55,2023/10/22 15,5,-10.66666667,10.46036133,0,0,421.1846697,0,19.812,264.877246,0.074796912,19.812,0.074796912,264.877246,848.3633315,14.918876,snow,NA,0,0,81.9193246
1239,0CO,10/22/2023 16:55,41,8.6,25.87,270,17,0,30.27,NA,10,28,CLR,10/22/2023,16:55,2023/10/22 16,5,-12.33333333,NA,0,0,421.1846697,0,19.812,265.2267233,0.074698355,19.812,0.074698355,265.2267233,848.6436895,NA,snow,NA,0,0,81.9193246
1240,0CO,10/22/2023 17:55,37.4,8.6,29.77,260,16,0,30.28,NA,10,21,CLR,10/22/2023,17:55,2023/10/22 17,4,-13.33333333,6.344809333,0,0,308.0348048,0,19.812,265.5727231,0.074601035,19.812,0.074601035,265.5727231,848.8305949,12.346656,snow,0.003088237,0,0,81.9193246
1241,0CO,10/22/2023 18:55,35.6,8.6,31.97,270,11,0,30.29,NA,10,21,CLR,10/22/2023,18:55,2023/10/22 18,2,-14,5.830365333,0,0,178.8518879,0,19.812,265.9152803,0.074504932,19.812,0.074504932,265.9152803,849.0175002,10.803324,snow,0.010780679,0,0,81.9193246
1242,0CO,10/22/2023 19:55,35.6,8.6,31.97,270,6,0,30.29,NA,10,NA,CLR,10/22/2023,19:55,2023/10/22 19,1.666666667,-13,2.915182667,0,0,165.4554851,0,19.812,266.2544289,0.07441003,19.812,0.07441003,266.2544289,849.2978582,NA,snow,0.045210385,0,0,81.9193246
1243,0CO,10/22/2023 20:55,35.6,10.4,34.65,220,4,0,30.28,NA,10,14,CLR,10/22/2023,20:55,2023/10/22 20,2,-12.33333333,2.743701333,0,0,178.8518879,0,19.812,266.5902029,0.074316309,19.812,0.074316309,266.5902029,849.0175002,10.28888,snow,0.048828899,0,0,81.9193246
1244,0CO,10/22/2023 21:55,33.8,10.4,37.22,150,9,0,30.28,NA,10,16,CLR,10/22/2023,21:55,2023/10/22 21,1.666666667,-12.33333333,4.287033333,0,0,165.4554851,0,19.812,266.922636,0.074223754,19.812,0.074223754,266.922636,848.9240475,NA,snow,0.003415669,0,0,81.9193246
1245,0CO,10/22/2023 22:55,33.8,12.2,40.32,160,17,0,30.26,NA,10,NA,CLR,10/22/2023,22:55,2023/10/22 22,1.333333333,-11.66666667,8.917029333,0,0,153.6768643,0,19.812,267.2517613,0.074132346,19.812,0.074132346,267.2517613,848.5502369,NA,snow,NA,0,0,81.9193246
1246,0CO,10/22/2023 23:55,35.6,12.2,37.53,220,3,0,30.25,NA,10,NA,CLR,10/22/2023,23:55,2023/10/22 23,1.333333333,-11,6.001846667,0,0,153.6768643,0,19.812,267.5776117,0.074042069,19.812,0.074042069,267.5776117,848.3633315,NA,snow,NA,0,0,81.9193246
1247,0CO,10/23/2023 0:55,33.8,12.2,40.32,250,8,0,30.24,NA,10,16,CLR,10/23/2023,0:55,2023/10/23 00,1.666666667,-11,5.830365333,0,0,165.4554851,0,19.812,267.9002198,0.073952907,19.812,0.073952907,267.9002198,847.9895209,9.774436,snow,0.001342133,0,0,81.9193246
1248,0CO,10/23/2023 1:55,33.8,12.2,40.32,250,4,0,30.24,NA,10,NA,CLR,10/23/2023,1:55,2023/10/23 01,1,-11,2.743701333,0,0,143.3206582,0,19.812,268.219618,0.073864843,19.812,0.073864843,268.219618,847.8026155,NA,snow,0.009837902,0,0,81.9193246
1249,0CO,10/23/2023 2:55,33.8,14,43.65,270,8,0,30.22,NA,10,16,SCT,10/23/2023,2:55,2023/10/23 02,1,-10.66666667,4.115552,0,0,143.3206582,0,19.812,268.5358381,0.073777862,19.812,0.073777862,268.5358381,847.4288048,NA,snow,0.032952918,0,0,81.9193246
1250,0CO,10/23/2023 3:55,33.8,14,43.65,260,7,0,30.2,NA,10,16,CLR,10/23/2023,3:55,2023/10/23 03,1,-10,3.429626667,0,0,143.3206582,0,19.812,268.8489117,0.073691948,19.812,0.073691948,268.8489117,846.9615415,NA,snow,NA,0,0,81.9193246
1251,0CO,10/23/2023 4:55,32,15.8,50.75,260,19,0,30.19,NA,10,23,CLR,10/23/2023,4:55,2023/10/23 04,0.333333333,-9.666666667,7.545178667,0,0,126.209137,0,19.812,269.1588702,0.073607086,19.812,0.073607086,269.1588702,846.4008255,11.832212,snow,NA,0,0,81.9193246
1252,0CO,10/23/2023 5:55,32,14,46.92,260,14,0,30.2,NA,10,24,CLR,10/23/2023,5:55,2023/10/23 05,0.666666667,-10,9.088510667,0,0,134.2150925,0,19.812,269.4657446,0.07352326,19.812,0.07352326,269.4657446,846.5877308,13.375544,snow,NA,0,0,81.9193246
1253,0CO,10/23/2023 6:55,32,15.8,50.75,260,19,0,30.2,NA,10,29,CLR,10/23/2023,6:55,2023/10/23 06,0.333333333,-9.333333333,10.63184267,0,0,126.209137,0,19.812,269.7695655,0.073440456,19.812,0.073440456,269.7695655,846.5877308,15.43332,snow,0.000969892,0,0,81.9193246
1254,0CO,10/23/2023 7:55,33.8,17.6,51.04,260,17,0,30.2,NA,10,23,CLR,10/23/2023,7:55,2023/10/23 07,0.333333333,-8,9.945917333,0,0,126.209137,0,19.812,270.0703633,0.07335866,19.812,0.07335866,270.0703633,846.4942781,16.462208,snow,0.006769176,0,0,81.9193246
1255,0CO,10/23/2023 8:55,33.8,17.6,51.04,240,12,0,30.22,NA,10,22,CLR,10/23/2023,8:55,2023/10/23 08,1,-8,5.658884,0,0,143.3206582,0,19.812,270.3681682,0.073277857,19.812,0.073277857,270.3681682,847.1484468,11.832212,snow,0.005072535,0,0,81.9193246
1256,0CO,10/23/2023 9:55,35.6,15.8,43.95,250,16,0,30.22,NA,10,26,CLR,10/23/2023,9:55,2023/10/23 09,1.666666667,-8.333333333,8.402585333,0,0,165.4554851,0,19.812,270.6630099,0.073198033,19.812,0.073198033,270.6630099,847.2418995,14.404432,snow,NA,0,0,81.9193246
1257,0CO,10/23/2023 10:55,39.2,12.2,32.58,260,15,0,30.22,NA,10,31,CLR,10/23/2023,10:55,2023/10/23 10,3.333333333,-10.33333333,7.71666,0,0,253.5428459,0,19.812,270.9549178,0.073119175,19.812,0.073119175,270.9549178,847.2418995,16.976652,snow,NA,0,0,81.9193246
1258,0CO,10/23/2023 11:55,41,10.4,28.04,250,17,0,30.22,NA,10,34,CLR,10/23/2023,11:55,2023/10/23 11,4.333333333,-11.66666667,8.231104,0,0,341.0143367,0,19.812,271.2439212,0.073041268,19.812,0.073041268,271.2439212,847.1484468,17.491096,snow,0.001205296,0,0,81.9193246
1259,0CO,10/23/2023 12:55,42.8,10.4,26.16,250,18,0,30.2,NA,10,29,CLR,10/23/2023,12:55,2023/10/23 12,5.333333333,-12,8.917029333,0,0,469.705224,0,19.812,271.530049,0.0729643,19.812,0.0729643,271.530049,846.7746362,21.092204,snow,0.001660461,0,0,81.9193246
1260,0CO,10/23/2023 13:55,41,19.4,41.54,350,6,0,30.19,NA,10,16,SCT,10/23/2023,13:55,2023/10/23 13,5.666666667,-10.33333333,7.030734667,0,0,524.8900286,0,19.812,271.8133297,0.072888258,19.812,0.072888258,271.8133297,846.4008255,13.375544,snow,0.008970542,0,0,81.9193246
1261,0CO,10/23/2023 14:55,39.2,19.4,44.55,50,5,0,30.19,NA,10,NA,SCT,10/23/2023,14:55,2023/10/23 14,5,-7,2.915182667,0,0,421.1846697,0,19.812,272.0937918,0.072813128,19.812,0.072813128,272.0937918,846.4008255,NA,snow,0.008173267,0,0,81.9193246
1262,0CO,10/23/2023 15:55,39.2,21.2,48.1,360,5,0,30.19,NA,10,NA,SCT,10/23/2023,15:55,2023/10/23 15,3.666666667,-6.666666667,3.086664,0,0,279.0379609,0,19.812,272.3714632,0.072738898,19.812,0.072738898,272.3714632,846.4008255,NA,snow,0.010780679,0,0,81.9193246
1263,0CO,10/23/2023 16:55,35.6,19.4,51.33,280,8,0,30.19,NA,10,18,CLR,10/23/2023,16:55,2023/10/23 16,2.666666667,-7,3.601108,0,0,211.4173614,0,19.812,272.6463717,0.072665555,19.812,0.072665555,272.6463717,846.4008255,NA,snow,0.061209492,0,0,81.9193246
1264,0CO,10/23/2023 17:55,35.6,15.8,43.95,270,5,0,30.2,NA,10,NA,SCT,10/23/2023,17:55,2023/10/23 17,2,-8.333333333,3.258145333,0,0,178.8518879,0,19.812,272.9185448,0.072593088,19.812,0.072593088,272.9185448,846.4942781,NA,snow,0.025772184,0,0,81.9193246
1265,0CO,10/23/2023 18:55,35.6,15.8,43.95,340,3,0,30.22,NA,10,NA,SCT,10/23/2023,18:55,2023/10/23 18,2,-9,1.714813333,0,0,178.8518879,0,19.812,273.1880098,0.072521484,19.812,0.072521484,273.1880098,847.0549942,NA,snow,0.027995316,0,0,81.9193246
1266,0CO,10/23/2023 19:55,33.8,17.6,51.04,360,4,0,30.22,NA,10,NA,OVC,10/23/2023,19:55,2023/10/23 19,1.333333333,-8.333333333,2.057776,0,0,153.6768643,0,19.812,273.4547936,0.072450732,19.812,0.072450732,273.4547936,847.2418995,NA,snow,0.012915432,1.543683118,0.019683118,81.93900771
1267,0CO,10/23/2023 20:55,33.8,17.6,51.04,350,4,0,30.22,NA,10,NA,SCT,10/23/2023,20:55,2023/10/23 20,1,-8.333333333,1.886294667,0,0,143.3206582,0,19.812,273.7189228,0.07238082,19.812,0.07238082,273.7189228,847.2418995,NA,snow,0.010780679,0,0,81.93900771
1268,0CO,10/23/2023 21:55,33.8,15.8,47.22,260,8,0,30.22,NA,10,NA,CLR,10/23/2023,21:55,2023/10/23 21,1,-8.666666667,2.743701333,0,0,143.3206582,0,19.812,273.9804239,0.072311736,19.812,0.072311736,273.9804239,847.2418995,NA,snow,NA,0,0,81.93900771
1269,0CO,10/23/2023 22:55,33.8,15.8,47.22,270,10,0,30.22,NA,10,16,CLR,10/23/2023,22:55,2023/10/23 22,1,-9,4.458514667,0,0,143.3206582,0,19.812,274.239323,0.072243469,19.812,0.072243469,274.239323,847.2418995,NA,snow,0.003774945,0,0,81.93900771
1270,0CO,10/23/2023 23:55,32,17.6,54.87,280,17,0,30.2,NA,10,23,CLR,10/23/2023,23:55,2023/10/23 23,0.333333333,-8,6.516290667,0,0,126.209137,0,19.812,274.495646,0.072176008,19.812,0.072176008,274.495646,846.8680888,11.832212,snow,0.002518794,0,0,81.93900771
1271,0CO,10/24/2023 0:55,32,17.6,54.87,280,16,0,30.2,NA,10,24,CLR,10/24/2023,0:55,2023/10/24 00,0,-8,8.917029333,0,0,119.17,0,19.812,274.7494186,0.072109343,19.812,0.072109343,274.7494186,846.6811835,12.346656,snow,0.006769176,0,0,81.93900771
1272,0CO,10/24/2023 1:55,32,14,46.92,270,15,0,30.21,NA,10,25,CLR,10/24/2023,1:55,2023/10/24 01,0,-9.333333333,8.917029333,0,0,119.17,0,19.812,275.0006661,0.072043462,19.812,0.072043462,275.0006661,846.8680888,13.889988,snow,0.025772184,0,0,81.93900771
1273,0CO,10/24/2023 2:55,32,14,46.92,280,20,0,30.2,NA,10,26,CLR,10/24/2023,2:55,2023/10/24 02,0,-9.333333333,9.259992,0,0,119.17,0,19.812,275.2494136,0.071978355,19.812,0.071978355,275.2494136,846.7746362,15.947764,snow,0.076150116,2.460079165,0.174079165,82.11308688
1274,0CO,10/24/2023 3:55,32,14,46.92,280,24,0,30.19,NA,10,32,CLR,10/24/2023,3:55,2023/10/24 03,0,-10,10.28888,0,0,119.17,0,19.812,275.495686,0.071914012,19.812,0.071914012,275.495686,846.4942781,16.462208,snow,0.14913139,0,0,82.11308688
1275,0CO,10/24/2023 4:55,32,15.8,50.75,270,22,0,30.19,NA,10,36,CLR,10/24/2023,4:55,2023/10/24 04,0,-9.666666667,11.317768,0,0,119.17,0,19.812,275.739508,0.071850422,19.812,0.071850422,275.739508,846.4008255,18.519984,snow,0.139987249,0,0,82.11308688
1276,0CO,10/24/2023 5:55,32,15.8,50.75,270,24,0,30.2,NA,10,31,CLR,10/24/2023,5:55,2023/10/24 05,0,-9.333333333,11.317768,0,0,119.17,0,19.812,275.980904,0.071787576,19.812,0.071787576,275.980904,846.6811835,17.491096,snow,0.226471955,0,0,82.11308688
1277,0CO,10/24/2023 6:55,32,15.8,50.75,260,18,0,30.21,NA,10,35,CLR,10/24/2023,6:55,2023/10/24 06,0,-9,10.46036133,0,0,119.17,0,19.812,276.219898,0.071725463,19.812,0.071725463,276.219898,846.7746362,18.00554,snow,0.380186112,0,0,82.11308688
1278,0CO,10/24/2023 7:55,32,15.8,50.75,270,15,0,30.22,NA,10,24,CLR,10/24/2023,7:55,2023/10/24 07,-0.333333333,-9,8.917029333,0,0,112.9809262,0,19.812,276.4565139,0.071664074,19.812,0.071664074,276.4565139,847.0549942,13.375544,snow,0.345394741,2.050381585,0.526381585,82.63946846
1279,0CO,10/24/2023 8:55,32,17.6,54.87,250,17,0,30.25,NA,10,25,CLR,10/24/2023,8:55,2023/10/24 08,0,-8.333333333,7.545178667,0,0,119.17,0,19.812,276.6907755,0.071603399,19.812,0.071603399,276.6907755,847.8026155,12.8611,snow,0.43583195,0,0,82.63946846
1280,0CO,10/24/2023 9:55,33.8,17.6,51.04,240,18,0,30.25,NA,10,23,SCT,10/24/2023,9:55,2023/10/24 09,1,-8.666666667,8.574066667,0,0,143.3206582,0,19.812,276.9227062,0.071543429,19.812,0.071543429,276.9227062,848.0829735,13.375544,snow,0.213932744,0,0,82.63946846
1281,0CO,10/24/2023 10:55,35.6,17.6,47.51,250,16,0,30.25,NA,10,33,SCT,10/24/2023,10:55,2023/10/24 10,1.666666667,-8,7.373697333,0,0,165.4554851,0,19.812,277.1523291,0.071484155,19.812,0.071484155,277.1523291,847.9895209,16.976652,snow,0.213932744,0,0,82.63946846
1282,0CO,10/24/2023 11:55,35.6,17.6,47.51,270,14,0,30.25,NA,10,30,BKN,10/24/2023,11:55,2023/10/24 11,2.333333333,-8,7.545178667,0,0,194.0882734,0,19.812,277.3796672,0.071425567,19.812,0.071425567,277.3796672,847.9895209,15.43332,snow,0.056815725,0,0,82.63946846
1283,0CO,10/24/2023 12:55,39.2,17.6,41.24,270,15,0,30.24,NA,10,24,OVC,10/24/2023,12:55,2023/10/24 12,3.333333333,-8.333333333,6.344809333,0,0,253.5428459,0,19.812,277.6047433,0.071367657,19.812,0.071367657,277.6047433,847.8026155,15.947764,snow,0.04182532,0,0,82.63946846
1284,0CO,10/24/2023 13:55,37.4,21.2,51.61,330,8,0,30.22,NA,10,NA,SCT,10/24/2023,13:55,2023/10/24 13,2.666666667,-6.666666667,2.915182667,0,0,211.4173614,0,19.812,277.8275798,0.071310415,19.812,0.071310415,277.8275798,847.4288048,NA,snow,0.04182532,0,0,82.63946846
